recording,start,stop,label
oo21_202b004,1824.022284,1824.948373,SS
oo21_202b004,1825.346689,1826.373622,SS
oo21_202b004,1829.897624,1831.075895,SS
oo21_202b004,1832.124448,1833.140571,SS
oo21_202b004,1832.989234,1834.189124,SS
oo21_202b004,1834.858247,1835.777358,BR
oo21_202b004,1839.464318,1840.837165,SS
oo21_202b004,1842.274872,1843.431523,SS
oo21_202b004,1864.478248,1865.786236,SS
oo21_202b004,1873.331493,1874.466524,SS
oo21_202b004,1874.747579,1876.228525,SS
oo21_202b004,1884.530469,1886.097893,SS
oo21_202b004,1893.905488,1895.003937,BR
oo21_202b004,1912.127947,1913.554843,SS
oo21_202b004,1913.554843,1914.657445,SS
oo21_202b004,1921.485703,1922.023432,SS
oo21_202b004,1925.757663,1926.370077,SS
oo21_202b004,1928.921353,1930.266393,BR
oo21_202b004,1934.979912,1936.34195,SS
oo21_202b004,1936.34195,1937.606699,SS
oo21_202b004,1962.296335,1964.101575,SS
oo21_202b004,1979.472426,1980.526041,BR
oo21_202b004,2024.082908,2025.091688,BR
oo21_202b004,2083.242235,2084.609692,BR
oo21_202b004,2093.505965,2095.592261,SS
oo21_202b004,2155.248539,2156.174629,SS
oo21_202b004,2158.430104,2159.356193,SS
oo21_202b004,2163.6531879999998,2165.177567,BR
oo21_202b004,2201.336716,2202.905929,BR
oo21_202b004,2225.515522,2226.661363,SS
oo21_202b004,2226.959721,2228.439264,BR
oo21_202b004,2246.886559,2248.559494,SS
oo21_202b004,2267.917745,2269.366627,SS
oo21_202b004,2273.673282,2275.683909,SS
oo21_202b004,2283.915189,2285.558251,SS
oo21_202b004,2289.010883,2290.288671,BR
oo21_202b004,2296.865501,2298.389067,SS
oo21_202b004,2298.389067,2299.225535,SS
oo21_202b004,2300.569858,2301.555695,SS
oo21_202b004,2302.720775,2303.512432,SS
oo21_202b004,2306.272225,2308.24495,BR
oo21_202b004,2325.938776,2326.684654,SS
oo21_202b004,2327.336823,2328.397344,SS
oo21_202b004,2330.847,2332.803737,SS
oo21_202b004,2333.754278,2334.85688,SS
oo21_202b004,2335.202794,2336.110819,SS
oo21_202b004,2337.88363,2338.878134,SS
oo21_202b004,2339.420793,2340.660558,SS
oo21_202b004,2342.78048,2343.612836,SS
oo21_202b004,2348.369158,2349.525809,SS
oo21_202b004,2354.40104,2355.676599,SS
oo21_202b004,2363.394812,2364.691991,SS
oo21_202b004,2367.340398,2368.713245,SS
oo21_202b004,2371.091406,2373.772242,SS
oo21_202b004,2376.377409,2377.242195,SS
oo21_202b004,2381.004014,2382.139045,SS
oo21_202b004,2382.020137,2382.47415,SS
oo21_202b004,2382.4201,2383.749709,SS
oo21_202b004,2397.013361,2398.105153,SS
oo21_202b004,2398.105153,2399.683388,SS
oo21_202b004,2408.046892,2409.23501,BR
oo21_202b004,2417.197348,2417.989005,SS
oo21_202b004,2419.661941,2420.662714,SS
oo21_202b004,2421.260191,2422.216154,SS
oo21_202b004,2423.769594,2424.32226,SS
oo21_202b004,2428.02073,2428.760502,BR
oo21_202b004,2443.197261,2444.519883,BR
oo21_202b004,2453.419017,2454.121655,SS
oo21_202b004,2459.018505,2460.023819,SS
oo21_202b004,2467.049297,2468.416754,BR
oo21_202b004,2470.703924,2471.255225,SS
oo21_202b004,2471.990293,2472.292968,SS
oo21_202b004,2472.530784,2473.255042,SS
oo21_202b004,2474.076588,2475.881829,SS
oo21_202b004,2474.725178,2476.152074,SS
oo21_202b004,2482.562299,2483.394656,SS
oo21_202b004,2485.632289,2486.864609,SS
oo21_202b004,2490.452987,2491.68594,BR
oo21_202b004,2512.435166,2514.21266,SS
oo21_202b004,2515.840784,2516.751936,SS
oo21_202b004,2518.137426,2518.969783,SS
oo21_202b004,2519.858816,2520.426419,SS
oo21_202b004,2539.620365,2541.308237,SS
oo21_202b004,2547.760987,2549.628103,SS
oo21_202b004,2561.33865,2563.056396,SS
oo21_202b004,2565.473641,2567.840992,SS
oo21_202b004,2582.455873,2583.21256,SS
oo21_202b004,2599.913736,2601.783836,SS
oo21_202b004,2604.399813,2604.832206,SS
oo21_202b004,2607.437373,2608.323779,SS
oo21_202b004,2663.492337,2664.859794,BR
oo21_202b004,2668.112909,2668.566921,SS
oo21_202b004,2689.029916,2689.570407,SS
oo21_202b004,2689.700125,2690.59734,SS
oo21_202b004,2701.655789,2702.769201,SS
oo21_202b004,2714.324902,2715.65451,SS
oo21_202b004,2715.946375,2716.767922,SS
oo21_202b004,2738.884819,2740.225237,SS
oo21_202b004,2741.388313,2742.120222,SS
oo21_202b004,2743.389861,2744.032148,SS
oo21_202b004,2745.853598,2747.377976,BR
oo21_202b004,2761.456058,2763.585704,BR
oo21_202b004,2774.839202,2776.565337,BR
oo21_202b004,2791.226269,2792.63856,BR
oo21_202b004,2803.311363,2804.186959,SS
oo21_202b004,2808.33069,2809.675729,BR
oo21_202b004,2823.893266,2825.017488,SS
oo21_202b004,2828.746877,2829.795429,SS
oo21_202b004,2848.889344,2849.63619,SS
oo21_202b004,2850.517468,2851.100008,SS
oo21_202b004,2852.728133,2853.415231,SS
oo21_202b004,2854.565374,2855.282347,SS
oo21_202b004,2861.661511,2864.351591,BR
oo21_202b004,2891.508708,2892.287015,SS
oo21_202b005,127.210729,128.218962,SS
oo21_202b005,133.649939,134.308,SS
oo21_202b005,141.215724,141.656826,SS
oo21_202b005,142.381494,142.885611,SS
oo21_202b005,172.475502,173.197245,SS
oo21_202b005,173.632414,174.311702,SS
oo21_202b005,183.004468,184.320588,SS
oo21_202b005,242.369915,243.047322,SS
oo21_202b005,246.670661,247.253546,SS
oo21_202b005,255.178831,255.582159,SS
oo21_202b005,255.847505,256.250833,SS
oo21_202b005,290.703478,291.733024,SS
oo21_202b005,356.000049,356.360921,SS
oo21_202b005,358.175894,358.738429,SS
oo21_202b005,359.72552,360.277441,SS
oo21_202b005,425.78629,426.370054,SS
oo21_202b005,426.892424,427.569831,SS
oo21_202b005,428.420529,428.877384,SS
oo21_202b005,428.877384,430.222891,SS
oo21_202b005,443.065682,443.851109,SS
oo21_202b005,444.923111,445.623627,SS
oo21_202b005,530.330894,530.771997,SS
oo21_202b005,532.126811,532.59942,SS
oo21_202b005,534.2378,534.741917,SS
oo21_202b005,549.503087,550.133233,SS
oo21_202b005,551.252931,551.550119,SS
oo21_202b005,552.685325,553.236702,SS
oo21_202b005,553.835341,554.166168,SS
oo21_202b005,554.733299,555.268923,SS
oo21_202b005,556.17777,556.729691,SS
oo21_202b005,577.024715,577.591846,SS
oo21_202b005,578.789124,579.29324,SS
oo21_202b005,596.070878,596.63801,SS
oo21_202b005,597.299663,597.661997,SS
oo21_202b005,598.166114,598.638723,SS
oo21_202b005,696.122313,697.555896,SS
oo21_202b005,735.785796,736.082985,SS
oo21_202b005,736.751659,737.21867,SS
oo21_202b005,739.458198,739.946436,SS
oo21_202b005,758.585538,759.15267,SS
oo21_202b005,759.830077,760.050628,SS
oo21_202b005,760.444469,760.869817,SS
oo21_202b005,766.04596,766.767703,SS
oo21_202b005,767.383308,768.243032,SS
oo21_202b005,782.423172,782.932638,SS
oo21_202b005,861.146298,861.793744,SS
oo21_202b005,905.151432,905.544145,SS
oo21_202b005,906.042998,906.520622,SS
oo21_202b005,907.369732,907.868584,SS
oo21_202b005,910.362846,911.095203,SS
oo21_202b005,930.433687,930.911311,SS
oo21_202b005,931.53753,932.046996,SS
oo21_202b005,933.713375,934.233455,SS
oo21_202b005,953.13677,953.922197,SS
oo21_202b005,979.713918,980.456889,SS
oo21_202b005,1006.63071,1007.065879,SS
oo21_202b005,1007.458593,1007.925603,SS
oo21_202b005,1015.590594,1016.141972,SS
oo21_202b005,1017.181713,1017.796105,SS
oo21_202b005,1019.356749,1021.012513,SS
oo21_202b005,1020.647516,1021.324923,SS
oo21_202b005,1022.031446,1022.647051,SS
oo21_202b005,1022.396171,1023.861261,SS
oo21_202b005,1032.868214,1033.313997,SS
oo21_202b005,1034.636758,1035.172382,SS
oo21_202b005,1037.23611,1037.53543,SS
oo21_202b005,1038.102561,1038.512156,SS
oo21_202b005,1050.516438,1050.973294,SS
oo21_202b005,1051.524671,1051.997281,SS
oo21_202b005,1054.439097,1054.943214,SS
oo21_202b005,1055.179518,1055.683635,SS
oo21_202b005,1067.59682,1068.021375,SS
oo21_202b005,1068.444092,1068.759165,SS
oo21_202b005,1069.783152,1070.492067,SS
oo21_202b005,1073.044158,1073.548275,SS
oo21_202b005,1075.037147,1075.811961,SS
oo21_202b005,1098.171231,1098.832884,SS
oo21_202b005,1099.778103,1100.187698,SS
oo21_202b005,1100.597293,1101.038395,SS
oo21_202b005,1108.017262,1108.678916,SS
oo21_202b005,1109.73441,1110.128252,SS
oo21_202b005,1110.569354,1110.915934,SS
oo21_202b005,1111.341283,1111.687863,SS
oo21_202b005,1112.207734,1112.522807,SS
oo21_202b005,1112.633082,1113.042677,SS
oo21_202b005,1113.420765,1113.87762,SS
oo21_202b005,1123.022485,1123.924665,SS
oo21_202b005,1130.497722,1131.663492,SS
oo21_202b005,1146.62946,1147.322621,SS
oo21_202b005,1149.366128,1149.705772,SS
oo21_202b005,1151.308294,1151.843918,SS
oo21_202b005,1152.789138,1153.214486,SS
oo21_202b005,1153.624081,1154.143951,SS
oo21_202b005,1207.470059,1208.178973,SS
oo21_202b005,1208.431031,1208.966656,SS
oo21_202b005,1220.703125,1221.317518,SS
oo21_202b005,1221.695605,1222.373012,SS
oo21_202b005,1245.029002,1246.950114,SS
oo21_202b005,1250.686198,1251.23812,SS
oo21_202b005,1253.83852,1255.335076,SS
oo21_202b005,1260.386571,1260.98521,SS
oo21_202b005,1261.8044,1262.340024,SS
oo21_202b005,1263.571445,1264.070297,SS
oo21_202b005,1276.371781,1277.46501,SS
oo21_202b005,1312.626107,1313.410948,TAILSLAP
oo21_202b005,1323.985633,1325.376051,SS
oo21_202b005,1330.710868,1332.538291,SS
oo21_202b005,1333.641047,1335.421209,SS
oo21_202b005,1339.333299,1339.917062,SS
oo21_202b005,1346.842606,1347.598781,SS
oo21_202b005,1348.165912,1349.158392,SS
oo21_202b005,1350.056351,1351.253628,SS
oo21_202b005,1391.277613,1392.806011,SS
oo21_202b005,1393.612666,1394.567915,SS
oo21_202b005,1395.661144,1397.221384,SS
oo21_202b005,1411.146791,1411.91099,SS
oo21_202b005,1432.183495,1433.053833,SS
oo21_202b005,1451.001899,1451.914693,SS
oo21_202b005,1461.477796,1463.356452,SS
oo21_202b005,1470.149333,1470.775552,SS
oo21_202b005,1470.860463,1471.486682,SS
oo21_202b005,1472.682767,1473.895798,SS
oo21_202b005,1484.424998,1485.624366,SS
oo21_202b005,1487.664489,1490.074797,SS
oo21_202b005,1490.074797,1491.642434,SS
oo21_202b005,1490.994988,1492.512772,SS
oo21_202b005,1497.006403,1498.282449,SS
oo21_202b005,1499.687753,1501.51334,SS
oo21_202b005,1515.629796,1517.455383,SS
oo21_202b005,1529.247401,1530.096511,SS
oo21_202b005,1533.864437,1535.010736,SS
oo21_202b005,1538.785085,1539.320709,SS
oo21_202b005,1539.919348,1540.502233,SS
oo21_202b005,1541.636496,1542.266642,SS
oo21_202b005,1547.991507,1550.294719,SS
oo21_202b005,1550.369016,1551.441017,SS
oo21_202b005,1560.021006,1560.72992,SS
oo21_202b005,1564.069694,1564.778608,SS
oo21_202b005,1570.482313,1571.40572,SS
oo21_202b005,1575.470835,1576.171351,SS
oo21_202b005,1583.569223,1584.35465,SS
oo21_202b005,1606.261692,1608.03421,SS
oo21_202b005,1618.32967,1619.454741,SS
oo21_202b005,1654.289486,1655.127982,SS
oo21_202b005,1676.493716,1676.875816,SS
oo21_202b005,1677.41721,1678.393937,SS
oo21_202b005,1678.803532,1679.654229,SS
oo21_202b005,1683.148617,1683.477647,SS
oo21_202b005,1684.600875,1685.35705,SS
oo21_202b005,1704.970748,1705.469601,SS
oo21_202b005,1714.905337,1715.255595,SS
oo21_202b005,1715.856118,1717.053395,SS
oo21_202b005,1745.08059,1745.590056,SS
oo21_202b005,1756.343,1757.193697,SS
oo21_202b005,1758.343714,1759.351947,SS
oo21_202b005,1760.013601,1760.880051,SS
oo21_202b005,1808.965515,1810.822944,SS
oo21_202b005,1816.649962,1818.220816,SS
oo21_202b005,1820.545255,1822.084267,SS
oo21_202b005,1831.541232,1832.390342,SS
oo21_202b005,1862.671733,1864.465478,SS
oo21_202b005,1864.911261,1865.824055,SS
oo21_202b005,1865.770985,1866.280451,SS
oo21_202b005,1870.971785,1871.757212,SS
oo21_202b005,1885.151925,1885.449113,SS
oo21_202b005,1886.027052,1887.129807,SS
oo21_202b005,1953.293015,1954.195195,SS
oo21_202b005,2020.594735,2021.146113,SS
oo21_202b005,2023.020798,2023.98177,SS
oo21_202b005,2034.158629,2034.804528,SS
oo21_202b005,2036.080574,2037.309359,SS
oo21_202b005,2088.779155,2089.224938,SS
oo21_202b005,2090.540944,2091.108076,SS
oo21_202b005,2092.242338,2092.573165,SS
oo21_202b005,2093.896472,2094.447849,SS
oo21_202b005,2095.912939,2096.511578,SS
oo21_202b005,2126.805848,2127.309965,SS
oo21_202b005,2127.877096,2128.475735,SS
oo21_202b005,2128.867769,2129.324165,SS
oo21_202b005,2129.625751,2131.374407,SS
oo21_202b005,2142.17757,2142.771948,SS
oo21_202b005,2143.727197,2144.279118,SS
oo21_202b005,2144.045613,2144.703673,SS
oo21_202b005,2153.927132,2154.946065,SS
oo21_202b005,2212.6431,2213.534666,SS
oo21_202b005,2295.134152,2295.972648,SS
oo21_202b005,2306.374248,2307.870805,SS
oo21_202b005,2309.33552,2310.354452,SS
oo21_202b005,2326.593684,2327.209289,SS
oo21_202b005,2338.077899,2338.82087,SS
oo21_202b005,2369.39945,2372.127216,SS
oo21_202b005,2378.824572,2379.599385,SS
oo21_202b005,2380.40604,2381.212695,SS
oo21_202b005,2383.070123,2384.110283,SS
oo21_202b005,2385.023077,2385.850959,SS
oo21_202b005,2397.526224,2398.5027,SS
oo21_202b005,2403.739272,2404.353664,SS
oo21_202b005,2448.759408,2449.714657,SS
oo21_202b005,2450.277193,2450.744203,SS
oo21_202b005,2477.247054,2478.870977,SS
oo21_202b005,2483.233281,2484.230985,SS
oo21_202b005,2491.501491,2492.329373,SS
oo21_202b005,2493.868385,2495.035912,SS
oo21_202b005,2498.867522,2500.364078,SS
oo21_202b005,2502.762814,2503.866658,SS
oo21_202b005,2511.084094,2512.44267,SS
oo21_202b005,2513.85729,2514.975799,SS
oo21_202b005,2515.605945,2516.818976,SS
oo21_202b005,2518.49258,2519.224938,SS
oo21_202b005,2525.562252,2526.475964,SS
oo21_202b005,2531.706857,2533.479374,SS
oo21_202b005,2534.965317,2535.771972,SS
oo21_202b005,2535.464169,2536.684765,SS
oo21_202b005,2538.732304,2539.756291,SS
oo21_202b005,2541.930295,2542.355644,SS
oo21_202b005,2543.562558,2544.931748,SS
oo21_202b005,2544.645173,2545.345689,SS
oo21_202b005,2545.579194,2546.555671,SS
oo21_202b005,2547.94819,2548.751626,SS
oo21_202b005,2553.762493,2554.770812,SS
oo21_202b005,2557.923133,2558.846541,SS
oo21_202b005,2559.907928,2560.757038,SS
oo21_202b005,2561.606149,2562.582625,SS
oo21_202b005,2573.983986,2574.367076,SS
oo21_202b005,2573.988974,2574.382816,SS
oo21_202b005,2574.750166,2575.544724,SS
oo21_202b005,2574.760903,2575.501325,SS
oo21_202b005,2582.766686,2583.461924,SS
oo21_202b005,2582.779511,2583.441165,SS
oo21_202b005,2583.810379,2584.967292,SS
oo21_202b005,2583.873392,2584.937532,SS
oo21_202b005,2584.724704,2585.973294,SS
oo21_202b005,2584.755014,2585.922541,SS
oo21_202b005,2585.973294,2586.625967,SS
oo21_202b005,2585.986224,2586.569987,SS
oo21_202b005,2590.908395,2591.696078,SS
oo21_202b005,2590.925092,2591.733838,SS
oo21_202b005,2591.946666,2592.755412,SS
oo21_202b005,2592.014906,2592.704808,SS
oo21_202b005,2593.759806,2594.94133,SS
oo21_202b005,2593.776987,2594.954635,SS
oo21_202b005,2595.252594,2596.770767,SS
oo21_202b005,2595.303664,2596.611217,SS
oo21_202b005,2597.579513,2598.601087,SS
oo21_202b005,2597.587943,2598.517408,SS
oo21_202b005,2598.765332,2599.338481,SS
oo21_202b005,2599.720581,2600.707671,SS
oo21_202b005,2600.176014,2600.956383,SS
oo21_202b005,2600.219433,2600.973018,SS
oo21_202b005,2604.390008,2605.113623,SS
oo21_202b005,2604.539281,2605.133658,SS
oo21_202b005,2613.428102,2613.811192,SS
oo21_202b005,2615.789991,2616.437437,SS
oo21_202b005,2615.840152,2616.421882,SS
oo21_202b005,2616.563767,2618.365711,SS
oo21_202b005,2616.639101,2618.347935,SS
oo21_202b005,2618.933252,2620.266974,SS
oo21_202b005,2618.9814,2620.147171,SS
oo21_202b005,2621.391709,2622.116377,SS
oo21_202b005,2621.515565,2622.182426,SS
oo21_202b005,2622.683508,2624.306134,SS
oo21_202b005,2622.693213,2624.339082,SS
oo21_202b005,2630.128003,2631.674553,SS
oo21_202b005,2630.150739,2631.757611,SS
oo21_202b005,2633.002149,2633.648049,SS
oo21_202b005,2633.107595,2633.73189,SS
oo21_202b005,2634.143357,2634.725087,SS
oo21_202b005,2634.152166,2634.735051,SS
oo21_202b005,2638.641668,2640.063927,SS
oo21_202b005,2642.176089,2643.035813,SS
oo21_202b005,2642.202443,2643.167263,SS
oo21_202b005,2643.428526,2644.224567,SS
oo21_202b005,2643.436845,2644.316534,SS
oo21_202b005,2649.244163,2651.339399,SS
oo21_202b005,2649.254143,2651.368234,SS
oo21_202b005,2652.914764,2654.033273,SS
oo21_202b005,2652.928973,2654.049867,SS
oo21_202b005,2656.376786,2657.554434,SS
oo21_202b005,2656.427828,2657.609352,SS
oo21_202b005,2663.541823,2664.571369,SS
oo21_202b005,2663.570371,2664.634511,SS
oo21_202b005,2665.080836,2665.919332,SS
oo21_202b005,2665.159486,2666.521585,SS
oo21_202b005,2665.728282,2666.577392,SS
oo21_202b005,2668.252586,2669.486988,SS
oo21_202b005,2668.275613,2669.379456,SS
oo21_202b005,2669.559892,2669.973833,SS
oo21_202b005,2670.622071,2671.586891,SS
oo21_202b005,2670.695577,2671.544687,SS
oo21_202b005,2671.260555,2672.75035,SS
oo21_202b005,2671.343023,2672.744055,SS
oo21_202b005,2672.797124,2674.452889,SS
oo21_202b005,2672.835482,2674.49554,SS
oo21_202b005,2674.382032,2675.148212,SS
oo21_202b005,2674.38699,2675.221933,SS
oo21_202b005,2677.077852,2678.383197,SS
oo21_202b005,2677.106358,2678.31634,SS
oo21_202b005,2682.341797,2683.732274,SS
oo21_202b005,2682.360227,2683.676348,SS
oo21_202b005,2685.40641,2687.688394,SS
oo21_202b005,2689.291089,2690.097744,SS
oo21_202b005,2689.308366,2690.287375,SS
oo21_202b005,2697.293952,2698.005082,SS
oo21_202b005,2697.339075,2698.119444,SS
oo21_202b005,2697.38732,2701.562037,HERDING
oo21_202b005,2698.21736,2698.811737,SS
oo21_202b005,2698.232952,2698.828871,SS
oo21_202b005,2705.094487,2705.890312,SS
oo21_202b005,2705.11638,2705.880579,SS
oo21_202b005,2706.334603,2707.299424,SS
oo21_202b005,2706.379431,2707.281611,SS
oo21_202b005,2719.430618,2721.090676,SS
oo21_202b005,2719.489691,2721.049303,SS
oo21_202b005,2723.327407,2724.577989,SS
oo21_202b005,2723.425318,2724.44425,SS
oo21_202b005,2741.479595,2742.387661,SS
oo21_202b005,2741.521978,2742.339246,SS
oo21_202b005,2744.132992,2744.695527,SS
oo21_202b005,2744.147039,2744.771334,SS
oo21_202b005,2752.666549,2753.388292,SS
oo21_202b005,2757.046394,2758.054628,SS
oo21_202b005,2757.115356,2758.023422,SS
oo21_202b005,2760.662489,2762.123908,SS
oo21_202b005,2760.732749,2762.150577,SS
oo21_202b005,2767.629058,2769.374247,SS
oo21_202b005,2767.695862,2769.286981,SS
oo21_202b005,2784.002623,2785.307967,SS
oo21_202b005,2784.115466,2785.367904,SS
oo21_202b005,2791.735372,2792.274536,SS
oo21_202b005,2791.799913,2792.203241,SS
oo21_202b005,2805.969439,2806.553202,SS
oo21_202b005,2806.037411,2806.604953,SS
oo21_202b005,2824.893969,2826.922929,SS
oo21_202b005,2824.925823,2826.953074,SS
oo21_202b005,2828.678244,2832.207061,HERDING
oo21_202b005,2828.751234,2832.286521,HERDING
oo21_202b005,2832.364598,2833.278945,TAILSLAP
oo21_202b005,2845.456914,2846.717446,SS
oo21_202b005,2845.527359,2846.59936,SS
oo21_202b005,2857.482685,2858.656285,SS
oo21_202b005,2857.507424,2858.704702,SS
oo21_202b005,2881.418317,2882.693339,SS
oo21_202b005,2881.421466,2882.650251,SS
oo21_202b005,2882.965324,2883.563963,SS
oo21_202b005,2882.968627,2883.620627,SS
oo21_202b005,2883.808983,2884.403027,SS
oo21_202b005,2883.816021,2884.351645,SS
oo21_202b005,2888.321565,2888.951711,SS
oo21_202b005,2888.358491,2888.981513,SS
oo21_202b005,2890.952001,2892.603734,SS
oo21_202b005,2890.983932,2892.575051,SS
oo21_202b005,2898.608699,2899.963513,SS
oo21_202b005,2898.616619,2900.022041,SS
oo21_202b005,2901.13346,2902.099323,SS
oo21_202b005,2901.19564,2902.267817,SS
oo21_202b005,2911.671101,2912.395545,SS
oo21_202b005,2911.683654,2912.299259,SS
oo21_202b005,2920.537781,2922.065885,SS
oo21_202b005,2920.581763,2922.17554,SS
oo21_202b005,2923.231655,2924.413179,SS
oo21_202b005,2923.291184,2924.653139,SS
oo21_202b006,8.251994,8.879401,SS
oo21_202b006,9.428206,10.28309,SS
oo21_202b006,13.088259,13.643892,SS
oo21_202b006,14.08475,15.371466,SS
oo21_202b006,19.25288,20.588431,SS
oo21_202b006,22.373963,23.05844,SS
oo21_202b006,25.138806,25.617337,SS
oo21_202b006,28.485483,29.226328,SS
oo21_202b006,47.895594,49.219454,SS
oo21_202b006,57.810591,58.378572,SS
oo21_202b006,60.131905,61.119698,SS
oo21_202b006,62.601388,64.799227,SS
oo21_202b006,68.441714,69.145517,SS
oo21_202b006,87.382647,87.925933,SS
oo21_202b006,89.111285,89.75335,SS
oo21_202b006,94.556494,95.507245,SS
oo21_202b006,113.469817,114.443246,SS
oo21_202b006,129.870097,130.845543,SS
oo21_202b006,131.512934,134.525141,HERDING
oo21_202b006,155.655769,158.611618,HERDING
oo21_202b006,185.569281,186.557074,SS
oo21_202b006,188.470923,189.446369,SS
oo21_202b006,206.596926,207.15256,SS
oo21_202b006,211.758145,212.375516,SS
oo21_202b006,226.192272,228.785229,SS
oo21_202b006,244.034285,244.849214,SS
oo21_202b006,254.776534,256.406393,SS
oo21_202b006,269.078639,271.342585,HERDING
oo21_202b006,388.092517,388.649939,SS
oo21_202b006,389.979138,390.530612,SS
oo21_202b006,438.851778,439.753139,SS
oo21_202b006,440.765627,442.099148,SS
oo21_202b006,452.915482,453.816843,SS
oo21_202b006,455.236796,457.50872,SS
oo21_202b006,458.410081,459.632475,SS
oo21_202b006,478.548713,479.598243,SS
oo21_202b006,479.413032,480.47491,SS
oo21_202b006,483.388899,484.179134,SS
oo21_202b006,487.661104,488.488381,SS
oo21_202b006,489.204531,489.846597,SS
oo21_202b006,543.610521,544.219918,SS
oo21_202b006,544.730111,546.572474,SS
oo21_202b006,547.677892,549.350191,SS
oo21_202b006,562.983679,563.635592,SS
oo21_202b006,567.022706,567.632103,SS
oo21_202b006,579.352367,580.018452,SS
oo21_202b006,581.563203,582.158428,SS
oo21_202b006,582.158428,582.682793,SS
oo21_202b006,583.235502,583.703179,SS
oo21_202b006,596.883162,597.549247,SS
oo21_202b006,598.753869,599.448298,SS
oo21_202b006,600.822985,601.474898,SS
oo21_202b006,601.815026,602.396079,SS
oo21_202b006,604.451023,605.187968,SS
oo21_202b006,610.034801,611.196907,SS
oo21_202b006,623.313988,624.306029,SS
oo21_202b006,640.986502,641.525039,SS
oo21_202b006,641.525039,641.907684,SS
oo21_202b006,654.364894,655.101839,SS
oo21_202b006,663.321613,664.044386,SS
oo21_202b006,664.600636,665.27729,SS
oo21_202b006,665.943438,667.36064,SS
oo21_202b006,667.885005,669.004595,SS
oo21_202b006,669.004595,669.67068,SS
oo21_202b006,671.782312,672.434225,SS
oo21_202b006,672.944418,673.482955,SS
oo21_202b006,673.709707,674.36162,SS
oo21_202b006,674.758437,676.515768,SS
oo21_202b006,676.572456,678.301443,SS
oo21_202b006,678.457336,679.931226,SS
oo21_202b006,685.274079,685.812616,SS
oo21_202b006,697.589569,698.383202,SS
oo21_202b006,710.443595,711.308089,SS
oo21_202b006,716.665114,717.345371,SS
oo21_202b006,718.422445,719.782959,SS
oo21_202b006,722.73074,724.332179,SS
oo21_202b006,722.829945,723.793642,SS
oo21_202b006,724.629792,725.565145,SS
oo21_202b006,754.291839,756.573535,SS
oo21_202b006,756.644395,758.585963,SS
oo21_202b006,758.458415,759.670457,SS
oo21_202b006,761.306992,762.341549,SS
oo21_202b006,795.248991,796.01428,SS
oo21_202b006,817.626617,818.505283,SS
oo21_202b006,820.37599,821.084591,SS
oo21_202b006,822.019945,824.329985,SS
oo21_202b006,833.754382,834.803111,SS
oo21_202b006,838.71459,840.089277,SS
oo21_202b006,843.703143,844.59598,SS
oo21_202b006,847.756342,848.394083,SS
oo21_202b006,861.859237,863.161333,SS
oo21_202b006,874.839081,876.497208,SS
oo21_202b006,914.208965,915.271867,SS
oo21_202b006,920.940677,922.258675,SS
oo21_202b006,942.375864,944.983517,SS
oo21_202b006,967.013929,968.516164,SS
oo21_202b006,981.781179,982.234684,SS
oo21_202b006,984.176251,985.579281,SS
oo21_202b006,992.367681,992.977078,SS
oo21_202b006,1009.005638,1010.153572,SS
oo21_202b006,1011.641635,1014.121739,SS
oo21_202b006,1032.828812,1034.43025,SS
oo21_202b006,1076.010971,1076.606196,SS
oo21_202b006,1077.626581,1078.746171,SS
oo21_202b006,1099.437327,1100.627777,SS
oo21_202b006,1101.13797,1102.271732,SS
oo21_202b006,1108.053918,1109.853766,SS
oo21_202b006,1317.459754,1318.777753,SS
oo21_202b006,1319.968203,1321.186997,SS
oo21_202b006,1331.135758,1332.34038,SS
oo21_202b006,1333.048982,1334.111883,SS
oo21_202b006,1437.014954,1437.666867,SS
oo21_202b006,1454.177276,1454.885877,SS
oo21_202b006,1456.047983,1456.600692,SS
oo21_202b006,1500.2647,1501.582699,SS
oo21_202b006,1501.752763,1502.971557,SS
oo21_202b006,1513.600575,1514.649305,SS
oo21_202b006,1515.783067,1516.50584,SS
oo21_202b006,1520.162223,1520.84248,SS
oo21_202b006,1522.684843,1523.180864,SS
oo21_202b006,1526.29871,1526.837246,SS
oo21_202b006,1547.060726,1548.647992,SS
oo21_202b006,1549.101497,1549.82427,SS
oo21_202b006,1551.085581,1551.553257,SS
oo21_202b006,1571.762565,1572.669574,SS
oo21_202b006,1574.370217,1575.078818,SS
oo21_202b006,1578.139976,1578.650169,SS
oo22_166a001,21.854326,24.562531,SS
oo22_166a001,32.831435,34.551812,SS
oo22_166a001,34.551812,36.693957,SS
oo22_166a001,56.528229,58.714771,SS
oo22_166a001,61.456274,63.187749,HERDING
oo22_166a001,119.094423,119.604986,SS
oo22_166a001,120.037855,120.648311,SS
oo22_166a001,120.304235,121.691636,SS
oo22_166a001,133.589979,134.921883,SS
oo22_166a001,180.994664,181.960295,SS
oo22_166a001,186.522066,187.16582,SS
oo22_166a001,189.629842,190.251398,SS
oo22_166a001,190.295795,190.817457,SS
oo22_166a001,190.817457,191.705393,SS
oo22_166a001,194.280408,194.901963,SS
oo22_166a001,194.779872,195.734403,SS
oo22_166a001,195.7788,196.733331,SS
oo22_166a001,201.350598,202.260733,SS
oo22_166a001,202.959982,203.614835,SS
oo22_166a001,206.411834,207.177679,SS
